geneID,Severo
APC,0.0001696830367833
APC2,4.98320441884176e-05
APCDD1,0.000126568799133
APCDD1L,1.61640173241854e-05
APCDD1L-DT,3.16314377664876e-05
APEH,5.93028854632484e-05
APELA,7.25860903658052e-06
APEX1,0.0001140597138977
APEX2,4.67064274853463e-05
APH1A,8.52890611302872e-05
APH1B,0.0001024256229006
API5,0.0001381273759843
APIP,5.64802055215591e-05
APLF,2.01153394098067e-05
APLN,5.62160078939893e-05
APLNR,9.47903104011227e-05
APLP1,0.000101401744853
APLP2,0.0001786226460302
APMAP,0.0001396982925037
APOA1,2.89351318061176e-05
APOA1-AS,1.80698312526323e-05
APOB,2.11570645272558e-05
APOBEC1,1.43224779593281e-05
APOBEC2,1.83970025481977e-05
APOBEC3A,2.20575858525212e-05
APOBEC3C,4.92716365151309e-05
APOBEC3D,2.68285468616126e-05
APOBEC3F,6.70736771965826e-05
APOBEC3G,6.39587252392606e-05
APOBEC4,4.55234785970485e-05
APOBR,2.31878651714816e-05
APOC1,0.0001140247539989
APOC2,7.17042772963041e-05
APOC4,4.05408639440793e-05
APOD,0.0001542473563773
APOE,9.90698115639585e-05
APOF,1.0319995950777e-05
APOL1,4.98759402664683e-05
APOL2,0.000148362697116
APOL3,3.51298748514596e-05
APOL4,6.16736323064463e-05
APOL6,9.13842290375363e-05
APOLD1,0.0001413216651971
APOM,3.4182855464258e-05
APOO,9.66787163134275e-05
APOOL,0.0001182796083835
APP,0.0001845732934474
APPBP2,0.0001543471698215
APPL1,0.0001034743698274
APPL2,0.0001057817910312
APRG1,1.07644572324661e-05
APRT,8.87588357463381e-05
APTR,4.74378862866207e-05
APTX,0.0001093724746763
AQP1,0.0001194767832339
AQP10,1.58903307685088e-05
AQP11,5.15075633910743e-05
AQP2,3.18198778351757e-05
AQP3,0.0001227329678179
AQP4,0.0002017181763916
AQP4-AS1,5.74991966554222e-05
AQP5,2.39607301276218e-05
AQP6,2.48521907735137e-05
AQP7,1.37596348298502e-05
AQP8,2.29889746476749e-05
AQP9,2.24620654065019e-05
AQR,0.0001071628913486
AR,7.92756878432491e-05
ARAF,6.4067765152047e-05
ARAP1,6.45277728674483e-05
ARAP2,0.0001432704878414
ARAP3,5.14036740682263e-05
ARB2A,0.0001363886616022
ARC,2.46925495887189e-05
