"geneID","MeanWeight"
"ADAM15",1.90231183455023
"ADAM17",6.06985434224111
"ADAM18",0.96164901355411
"ADAM19",3.03836461904906
"ADAM2",0.616672455687731
"ADAM20",4.1406573745222
"ADAM21",3.3847727334438
"ADAM22",7.01959976643192
"ADAM23",6.47505400154264
"ADAM28",4.37900008780969
"ADAM29",0.516430248912692
"ADAM30",1.59390497832677
"ADAM32",1.22701963574852
"ADAM33",4.94798058336632
"ADAM3A",1.41246812515444
"ADAM3B",1.68501436953015
"ADAM5",0.629411065287459
"ADAM6",0.889925825533049
"ADAM7",1.55241119605497
"ADAM7-AS2",0.498306423411983
"ADAM8",3.39360981432761
"ADAM9",5.45079814017952
"ADAMDEC1",1.70594451002722
"ADAMTS1",4.69651187315322
"ADAMTS10",4.03401180972275
"ADAMTS12",2.06340696929376
"ADAMTS13",2.20787433054557
"ADAMTS14",1.51251880726603
"ADAMTS15",1.24820727462597
"ADAMTS16",3.11880546906914
"ADAMTS16-DT",1.43189446494505
"ADAMTS17",2.68625773781282
"ADAMTS18",2.30258411375856
"ADAMTS19",2.52710275873235
"ADAMTS2",2.52275112471115
"ADAMTS20",1.76980405793014
"ADAMTS3",1.42337666500216
"ADAMTS4",0.699207205614446
"ADAMTS5",2.41178397102706
"ADAMTS6",2.07193828716128
"ADAMTS7",2.59324221364667
"ADAMTS8",4.33659271485186
"ADAMTS9",2.56735401401147
"ADAMTS9-AS1",2.03941828333312
"ADAMTS9-AS2",2.51979175224634
"ADAMTSL1",2.59843642220826
"ADAMTSL2",0.833218952559293
"ADAMTSL3",1.60969203133389
"ADAMTSL4",3.03795096027087
"ADAMTSL4-AS2",0.655413101597068
"ADAMTSL5",2.09764968592228
"ADAP1",3.24400743343575
"ADAP2",3.08068977969435
"ADAR",7.05143442754518
"ADARB1",4.45555051396781
"ADARB2",4.53058288656732
"ADARB2-AS1",2.06229167727821
"ADAT1",3.65551927084278
"ADAT2",2.46276749698733
"ADAT3",0.951706020380536
"ADCK1",3.27808066264519
"ADCK2",3.58084432742386
"ADCK5",1.35172562978959
"ADCY1",7.41133419412861
"ADCY10",1.41300796964022
"ADCY10P1",1.70348571364397
"ADCY2",5.54134033921499
"ADCY3",3.48652388924682
"ADCY4",2.76041085664457
"ADCY5",3.63578529325787
"ADCY6",1.437315590782
"ADCY6-DT",0.680615654020337
"ADCY7",4.17798037742842
"ADCY8",1.9474760683675
"ADCY9",4.45929608357446
"ADCYAP1",3.1259519837627
"ADCYAP1R1",4.68460182182911
"ADD1",5.77650560204698
"ADD2",7.24276045937554
"ADD3",8.30106802732704
"ADD3-AS1",5.69077861868031
"ADGB",0.328951475686549
"ADGB-DT",0.547410629562122
"ADGRA1",1.10150627686813
"ADGRA2",4.36273432882904
"ADGRA3",4.1678314148686
"ADGRB1",2.98592684418144
"ADGRB2",3.01237911725434
"ADGRB3",5.26607004434051
"ADGRB3-DT",4.73704454275182
"ADGRD1",1.56244835504302
"ADGRD2",2.71595569280899
"ADGRE1",0.997912636714832
"ADGRE2",2.03360450251892
"ADGRE3",1.09236867098304
"ADGRE5",1.46121497826694
"ADGRF1",1.78403134845014
"ADGRF2P",0.911369170505087
"ADGRF3",1.45962036149435
"ADGRF4",1.56907297088043
"ADGRF5",2.90647082905553
"ADGRF5-AS1",0.566479231895442
"ADGRG1",4.4419358375531
"ADGRG2",1.26441536295717
"ADGRG3",1.96615893676509
"ADGRG4",0.724222866613654
"ADGRG5",1.55446177048204
"ADGRG6",2.32547805117415
"ADGRG7",0.651568630391354
"ADGRL1",5.1660495313747
"ADGRL2",3.98480959700216
"ADGRL3",5.42306150388763
"ADGRL4",2.07645949418702
"ADGRV1",3.47490429378952
"ADH1A",0.587155044192455
"ADH1B",3.02357795439077
"ADH1C",0.645509815737998
"ADH4",4.46193999299566
"ADH5",5.19109519355962
"ADH6",1.49248833320348
"ADH7",0.377490617362194
"ADHFE1",3.06926217120848
"ADI1",6.53248738664138
"ADIG",2.87683847125602
"ADIPOQ",0.547762291173213
"ADIPOR1",4.26802098954281
"ADIPOR2",2.94999278047098
"ADIRF",2.94702341521242
"ADIRF-AS1",0.542750749359823
"ADISSP",2.49115799181933
"ADK",4.36302065639632
"ADM",3.44582324673407
"ADM2",3.16929817514274
"ADM5",1.51209316720289
"ADNP",5.9848379195685
"ADNP2",3.66193545210682
"ADO",5.77932657414915
"ADORA1",3.71188334266019
"ADORA2A",2.50653180754857
"ADORA2A-AS1",2.8576045666324
"ADORA2B",0.277116669961353
"ADORA3",4.22162497881405
"ADPGK",2.54448314715771
"ADPRH",2.13248901697871
"ADPRHL1",1.93483171564484
"ADPRM",2.54016774066821
"ADPRS",4.1802583905546
"ADRA1A",4.61625005774645
"ADRA1B",0.626845863255542
"ADRA1D",1.09220011192302
"ADRA2A",1.78051190704615
"ADRA2B",2.6419509303692
"ADRA2C",4.09985610053085
"ADRB1",4.94958661206727
"ADRB2",3.47107303133931
"ADRB3",1.41401201802289
"ADRM1",2.45612994445032
"ADSL",2.61629212618535
"ADSS1",2.25977088447704
"ADSS2",5.58983983642392
"ADTRP",1.54387178865005
"AEBP1",5.30247256863184
"AEBP2",5.78913132992021
"AEN",2.91888264864413
"AFAP1",2.09322092793463
"AFAP1-AS1",2.10526596303595
"AFAP1L1",1.4791293876445
"AFAP1L2",2.3454889206363
