"geneID","Promedio"
"CASTOR1",5.38071040181948e-06
"CASTOR2",3.57314120944622e-05
"CASZ1",2.63149116771137e-05
"CAT",1.35656636097489e-05
"CATIP-AS1",3.03383926305967e-06
"CATSPER1",1.39147496458452e-06
"CATSPER2",3.82417758071942e-05
"CATSPER3",3.47193264131355e-06
"CATSPERB",3.98777411406557e-06
"CATSPERD",1.16486186307832e-06
"CATSPERE",4.80297987035233e-06
"CATSPERG",7.31130194463823e-06
"CAV1",2.40472690697194e-05
"CAV2",3.32789761404189e-05
"CAV3",3.49781164831208e-06
"CAVIN1",2.51658617372393e-05
"CAVIN2",2.07714671182138e-05
"CAVIN3",5.10827819908164e-06
"CAVIN4",7.8645450079406e-06
"CBARP",6.10552405729213e-05
"CBFA2T2",5.37190573638062e-05
"CBFA2T3",2.77129363213187e-05
"CBFB",5.22214401556555e-05
"CBL",3.41545088362341e-05
"CBLB",6.0067296274469e-06
"CBLC",1.22235412600741e-05
"CBLIF",2.25568724555094e-06
"CBLL1",4.91561452348595e-06
"CBLL1-AS1",2.16456306174547e-06
"CBLN1",3.59137277522847e-06
"CBLN2",2.93451575265881e-05
"CBLN3",3.58475748195536e-06
"CBLN4",9.07273105212457e-06
"CBR1",3.90322161662028e-05
"CBR3",1.495745069732e-05
"CBR3-AS1",9.34456366417395e-06
"CBR4",7.87189661598077e-05
"CBS",4.4966732567193e-05
"CBX1",4.49439596274322e-05
"CBX2",1.37980887204252e-05
"CBX3",0.000215610360699787
"CBX4",2.60068559096623e-05
"CBX5",0.00110258228983873
"CBX6",0.000120293118413562
"CBX7",3.34259524318206e-05
"CBX8",4.39759062387123e-06
"CBY1",3.03528750845181e-05
"CBY3",2.11007371657675e-06
"CC2D1A",7.12623644997256e-05
"CC2D1B",7.59566078673014e-06
"CC2D2A",2.3128435090355e-05
"CC2D2B",9.2299564499333e-06
"CCAR1",4.76553951598357e-05
"CCAR2",4.71830024896156e-05
"CCBE1",1.09714433449778e-05
"CCDC102A",2.94950875953252e-06
"CCDC102B",2.57952819720096e-06
"CCDC103",4.98662080884772e-06
"CCDC106",2.93396248407927e-05
"CCDC107",1.06209930268936e-05
"CCDC110",1.82800205903617e-06
"CCDC112",1.87845348770864e-06
"CCDC115",7.43257273630547e-05
"CCDC116",8.91964966912511e-06
"CCDC117",6.45385943938663e-05
"CCDC12",2.35623220608414e-05
"CCDC120",6.49375477378816e-06
"CCDC121",3.1940555209229e-06
"CCDC122",2.61296961928704e-06
"CCDC124",5.43963125043151e-05
"CCDC125",7.66824326992182e-06
"CCDC126",2.2606075028525e-05
"CCDC127",3.14085152732658e-05
"CCDC13",1.82682020705927e-05
"CCDC13-AS1",3.6795483716009e-06
"CCDC13-AS2",1.81999540320429e-06
"CCDC134",8.97135004969032e-06
"CCDC136",3.57598405307164e-05
"CCDC137",5.77121102162444e-06
"CCDC138",2.88804218688266e-06
"CCDC14",1.93738834544506e-05
"CCDC141",2.12330769994228e-06
"CCDC142",9.35827471651201e-06
"CCDC144A",1.93334411862119e-06
"CCDC146",1.35369139259206e-06
"CCDC148",4.87337783221783e-06
"CCDC148-AS1",1.38063317176449e-06
"CCDC149",5.29715614190603e-05
"CCDC15",2.54747365439168e-06
"CCDC150",5.8238214196289e-06
"CCDC152",0.000138214041222067
"CCDC154",1.44624559010847e-05
"CCDC157",2.37605128744339e-05
"CCDC158",2.19264074099862e-06
"CCDC159",7.13457073545824e-06
"CCDC160",1.09018611811724e-06
"CCDC162P",2.18463646492392e-06
"CCDC163",4.72246183559254e-05
"CCDC167",1.99297604592144e-05
"CCDC168",3.84830289537733e-06
"CCDC169",7.58697071187989e-06
"CCDC17",2.32090270066262e-06
"CCDC170",1.69858025820691e-06
"CCDC171",1.97029431768324e-05
"CCDC172",1.67728466152934e-06
"CCDC174",2.32339007724713e-05
"CCDC177",2.8379616227133e-06
"CCDC178",1.50592392341561e-06
"CCDC18",2.15088915592963e-05
"CCDC181",1.44400880008111e-05
"CCDC183",2.58410494505362e-06
"CCDC184",3.92122977511369e-05
"CCDC186",3.46942330440916e-05
"CCDC187",4.12309623690245e-05
"CCDC190",1.31429068554969e-06
"CCDC191",4.1333146357085e-06
"CCDC196",1.0334875726604e-06
"CCDC197",1.37135026889572e-05
"CCDC198",6.63505622786992e-06
"CCDC22",6.52449582469494e-05
"CCDC24",3.38472628355461e-06
"CCDC25",5.30803315489298e-05
"CCDC26",1.87430248513151e-06
"CCDC27",1.20847237377306e-05
"CCDC28A",1.166670307193e-05
"CCDC28A-AS1",1.78940271012864e-06
"CCDC28B",2.80771375898099e-05
"CCDC3",1.06338685928637e-05
"CCDC30",2.76933075861009e-06
"CCDC32",1.38898166052508e-05
"CCDC33",1.33170217763431e-05
"CCDC34",3.25164614426567e-06
"CCDC38",2.28890135821035e-06
"CCDC39",2.9800458534854e-06
"CCDC40",4.40127448296801e-05
"CCDC42",4.68820449712345e-06
"CCDC43",8.89875173035446e-06
"CCDC47",8.33549676985272e-05
"CCDC50",3.71835569917406e-05
"CCDC51",1.1271015578493e-05
"CCDC57",4.6870624509156e-05
"CCDC59",4.92945684739732e-05
"CCDC6",5.40646982207607e-05
"CCDC60",2.57301858092204e-06
"CCDC61",1.75089125154212e-05
"CCDC62",1.61012270412993e-06
"CCDC63",3.18851916808881e-06
"CCDC65",9.97007741961357e-06
"CCDC66",5.37658431765223e-06
"CCDC68",1.38867294201728e-06
"CCDC69",4.04637659301158e-05
"CCDC7",1.96408912964759e-05
"CCDC71",1.43938408644124e-05
"CCDC74A",1.35145546925567e-05
"CCDC74B",3.05510687453534e-06
"CCDC77",9.14166826912205e-06
"CCDC78",1.00201146129296e-05
"CCDC8",1.76576984763962e-05
"CCDC80",1.18121044941618e-05
"CCDC81",2.98659285360267e-06
"CCDC82",5.99992596888117e-05
"CCDC83",1.01810293939321e-06
"CCDC85A",3.01374608015826e-05
"CCDC85B",2.43142980979602e-05
"CCDC85C",1.63120317242765e-05
"CCDC86",1.41999749432054e-05
"CCDC87",2.44729943569311e-06
"CCDC88A",0.000104775263696724
"CCDC88B",2.30445735634947e-05
"CCDC88C",1.35790590522485e-05
"CCDC89",1.51183944387084e-06
"CCDC9",1.03991271710509e-05
"CCDC90B",3.9971231783931e-05
"CCDC91",1.15600956741668e-05
"CCDC92",0.000165142177269539
"CCDC93",3.27047596687515e-05
"CCDC97",3.62860657918426e-05
"CCDC9B",9.00687691072194e-06
"CCER1",4.67182247660733e-06
"CCHCR1",1.11630434557e-05
"CCIN",8.9724748628687e-06
"CCK",1.52989532893675e-05
"CCKBR",2.64918098774012e-05
"CCL16",1.67460321266812e-06
"CCL17",3.31823941063307e-06
"CCL2",5.38650000405043e-06
"CCL22",9.79104764094135e-06
"CCL24",1.34261076138381e-05
"CCL25",2.1061156549954e-06
"CCL27",4.66866183847257e-06
"CCL28",1.13234396817763e-05
"CCL3",7.17742925225197e-06
"CCL5",1.08066038627587e-05
"CCM2",3.13509098913766e-05
"CCM2L",3.48685554826417e-06
"CCN1",9.67297473351469e-06
"CCN2",1.31331874711879e-05
"CCN3",6.30694705007337e-06
"CCN4",5.29017528016016e-06
"CCN5",2.71464191631138e-06
"CCN6",1.31399289459512e-06
"CCNA1",1.47436631884308e-06
"CCNA2",1.09771816360976e-05
"CCNB1",2.829784179822e-06
"CCNB1IP1",5.87859725857776e-06
"CCNB2",7.32124648266347e-06
"CCNB3",1.46377955308479e-06
"CCNC",4.21417268565543e-05
"CCND1",1.87424583788702e-05
"CCND2",0.000526168103137662
"CCND3",1.15789629950249e-05
"CCNDBP1",1.23364195542593e-05
"CCNE1",9.20801329180553e-06
"CCNE2",8.06134842158825e-06
"CCNF",1.68236754858103e-05
"CCNG1",1.26035551406528e-05
"CCNG2",0.000130637366784826
"CCNH",2.01402151230926e-05
"CCNI",0.000265714793300135
"CCNJ",3.91008655525948e-05
"CCNJL",1.73268362194827e-05
"CCNK",5.33066627157338e-05
"CCNL1",5.99213242288978e-05
"CCNL2",4.76702278997136e-05
"CCNP",5.61425252278945e-06
"CCNQ",6.1572276037951e-05
"CCNT1",1.44335396809332e-05
"CCNT2",3.63714868443221e-05
"CCNY",0.0001168244982423
"CCNYL1",4.86321745947691e-06
"CCP110",0.000257982478289306
"CCPG1",7.7540051268914e-05
"CCR1",4.13047334406411e-05
"CCR10",8.48399865583098e-06
"CCR3",1.80222738334559e-06
"CCR6",4.17841203384008e-06
"CCR8",2.45087040668557e-06
"CCR9",1.99507337563237e-06
"CCRL2",3.15680977718604e-06
"CCS",1.52192156113021e-05
"CCSAP",0.00022569807471907
"CCSER1",4.78060751586822e-06
"CCSER2",7.93878193757338e-05
"CCT2",0.000122121641346349
"CCT3",3.1160524902954e-05
"CCT4",4.31984024724915e-05
"CCT5",1.62115491479528e-05
"CCT6A",9.22184880066472e-05
"CCT6B",1.35252617137232e-06
"CCT7",1.47824647428795e-05
"CCT8",3.68541056134601e-05
"CCZ1",4.62802284111933e-05
"CCZ1B",2.53943255826468e-06
"CD101",3.81400291294878e-06
"CD109",3.23097217964653e-05
"CD14",1.01354028377341e-05
"CD151",1.49629097040512e-05
"CD160",1.46547287878411e-05
"CD163",3.76503938106898e-05
"CD163L1",2.71052890694615e-06
"CD164",0.000103380611065561
"CD177",9.77756899543633e-06
"CD180",1.9689213055075e-06
"CD19",3.02098460335067e-06
"CD2",1.71320186223388e-06
"CD200",2.64238723952172e-05
"CD200R1",2.32989949893277e-06
"CD22",4.83106876664471e-05
"CD226",6.00540460935507e-06
"CD24",0.000349323899464423
"CD244",5.16075362185723e-06
"CD247",2.32162420448229e-06
"CD248",6.78453877779086e-06
"CD27",1.33013173219181e-05
"CD274",1.43189769962936e-05
"CD276",2.11666478922139e-05
"CD28",4.47366630849749e-06
"CD2AP",1.85446687152955e-05
"CD2BP2",4.23934759229692e-05
"CD300A",2.34155168808911e-05
"CD300LF",2.41355227987268e-06
"CD300LG",1.22031489514088e-05
"CD302",1.08702339679525e-05
"CD320",8.58232663853364e-06
"CD34",2.23997002649286e-06
"CD36",1.40302531729315e-05
"CD37",3.73928744040954e-06
"CD38",7.39316898815465e-06
"CD3D",1.38430670030266e-05
"CD3E",1.36729713111382e-06
"CD3G",1.4561860295063e-06
"CD4",1.15929347903035e-05
"CD40",1.1322987446856e-05
"CD44",0.000179636542895079
"CD46",0.000144081576443778
"CD47",0.000426474023703554
"CD5",7.1424180539408e-06
"CD53",1.38497154530669e-05
"CD55",6.34934973620158e-05
"CD58",9.80032655807238e-06
"CD59",0.000411939437660028
"CD5L",1.74195009129836e-06
"CD6",2.43836095912203e-05
"CD63",5.17964238355456e-05
"CD63-AS1",2.09251454137039e-05
"CD68",9.80638818496748e-06
"CD69",1.98195085590891e-06
"CD7",1.17783410234562e-05
"CD70",1.24074914649895e-05
"CD72",3.65586038587202e-06
"CD74",0.000202353204658029
"CD79A",1.48008220846712e-05
"CD79B",4.04093590672043e-05
"CD80",3.55619863430145e-06
"CD81",0.000171335436837229
"CD81-AS1",3.06881808792714e-06
"CD82",1.66560616516367e-05
"CD83",8.4360088278794e-06
"CD84",1.96907090454807e-05
"CD86",7.3172502658588e-06
"CD8A",2.99859338284644e-06
"CD8B",7.05880356188128e-06
"CD9",5.6491451063629e-05
"CD93",7.65045089306362e-06
"CD96",2.26256724597668e-06
"CD99",5.96184094450272e-05
"CD99L2",8.40965817984662e-05
"CDA",5.14240442375946e-06
"CDADC1",2.84284522210421e-05
"CDAN1",2.72274166197601e-05
"CDC123",8.10737515324461e-06
"CDC14A",1.88229204570999e-05
"CDC14B",0.000214487289288251
"CDC16",2.00736590612222e-05
"CDC20",5.43975917687802e-06
"CDC20B",8.1348449352204e-06
"CDC23",4.02231117158872e-06
"CDC25A",1.54133651256745e-05
"CDC25B",4.35735411099261e-05
"CDC25C",5.22359449917489e-06
"CDC26",1.45835469294118e-05
"CDC27",0.000102966309371161
"CDC34",4.79171003778634e-05
"CDC37",1.04713563204959e-05
"CDC37L1",4.24621295907794e-05
"CDC40",1.39422239753994e-05
"CDC42",0.000832639549474544
"CDC42BPA",0.00030129993343013
"CDC42BPB",1.83685759289359e-05
"CDC42BPG",8.33432965175218e-06
"CDC42EP1",1.00877265028847e-05
"CDC42EP2",1.24946893776284e-05
"CDC42EP3",4.23494543063606e-05
"CDC42EP4",5.47534498365676e-05
"CDC42EP5",1.7982530737192e-06
"CDC42SE1",5.96188625253228e-05
"CDC42SE2",0.000219046022558626
"CDC45",3.19098193547984e-06
"CDC5L",0.000651568219637717
"CDC6",2.90075488500114e-06
"CDC7",2.9975676606531e-06
"CDC73",4.51441080126884e-05
"CDCA2",2.67820020668577e-06
"CDCA3",4.29133091722996e-06
"CDCA4",4.43807072563587e-06
"CDCA5",2.24646642619791e-06
"CDCA7",2.56656044039461e-06
"CDCA7L",1.02512556678464e-05
"CDCA8",1.85394050410054e-06
"CDCP1",9.39723030399992e-06
"CDH1",5.30608864572199e-06
"CDH10",1.830286613955e-05
"CDH11",5.00970129786812e-05
"CDH12",6.89761421541347e-06
"CDH13",6.45139486236139e-06
"CDH15",4.48166167114296e-05
"CDH16",2.65864701620821e-06
"CDH17",1.14694902526395e-06
"CDH18",2.60823741505248e-05
"CDH19",8.5890092493916e-06
"CDH2",0.000137615428167043
"CDH20",2.23816856675008e-05
"CDH22",5.14484610397342e-05
"CDH23",3.23102174675335e-05
"CDH24",1.23379980474887e-05
"CDH26",1.2876606224408e-05
"CDH3",8.80868225651319e-06
"CDH4",2.1558607092491e-05
"CDH5",2.04644317429817e-05
"CDH6",2.5429117945454e-05
"CDH7",6.57744465556717e-06
"CDH8",2.03406161106806e-05
"CDH9",3.74202898476548e-06
"CDHR1",4.53716081590216e-06
"CDHR2",1.61703027525443e-05
"CDHR3",2.57494516588154e-05
"CDHR5",2.79060900519978e-05
"CDIN1",7.88447382142846e-06
"CDIP1",0.000120066982689212
"CDIPT",0.000116965278258756
"CDK10",4.61415879995651e-05
"CDK11A",3.21464202397977e-05
"CDK11B",8.88777492849219e-05
"CDK12",0.000126847378910368
"CDK13",0.000335556672922466
"CDK14",0.000181479924342276
"CDK15",7.18952686721846e-06
"CDK16",4.91026297001135e-05
"CDK17",9.38123095085067e-05
"CDK18",2.13176702564031e-05
"CDK19",6.76846752981923e-05
"CDK2",5.47304413374608e-06
"CDK20",1.04441386234532e-05
"CDK2AP1",0.000362763085170623
"CDK2AP2",5.77326928251775e-06
"CDK3",3.86940530412149e-05
"CDK4",9.74839331087127e-06
"CDK5",3.0723070345112e-06
"CDK5R1",0.000160776654436891
"CDK5R2",8.2454780464387e-05
"CDK5RAP1",9.53431299033277e-06
"CDK5RAP2",3.56092478319309e-05
"CDK5RAP3",1.05551001096941e-05
"CDK6",5.29692384887465e-05
"CDK7",6.00263151669219e-06
"CDK8",1.95221401225144e-05
"CDK9",4.92523993482917e-05
"CDKAL1",7.73013308748268e-06
"CDKL1",2.77329346285354e-05
"CDKL2",1.00210042836662e-05
"CDKL3",4.13523097990744e-05
"CDKL5",2.38171659649315e-05
"CDKN1A",1.42675663083984e-05
"CDKN1B",6.7578207543528e-05
"CDKN1C",5.50804529355122e-05
"CDKN2A",1.04810768509357e-05
"CDKN2AIP",5.44054376764933e-06
"CDKN2AIPNL",1.95126875347845e-05
"CDKN2B",7.97807055738357e-06
"CDKN2B-AS1",1.42691212210946e-06
"CDKN2C",3.91418854821452e-05
"CDKN2D",1.26532046768556e-05
"CDKN3",4.48484641893407e-06
"CDNF",1.61062155970106e-06
"CDO1",8.47358578763047e-05
"CDON",7.28166676875649e-06
"CDPF1",1.13460799883338e-05
"CDR2",7.24518605994125e-06
"CDR2-DT",3.18249665416046e-06
"CDR2L",1.01062409218217e-05
"CDRT15L2",4.87247826208707e-06
"CDRT4",1.7724991935904e-05
"CDS1",3.34337093919907e-05
"CDS2",0.000113224827371022
"CDSN",3.53331715683365e-06
"CDT1",6.37786660946888e-06
"CDV3",0.000209678654956416
"CDX1",4.47546284969404e-06
"CDX4",9.41408428006333e-06
"CDYL",4.54076098525989e-05
"CDYL2",2.96107299786767e-05
"CEACAM1",2.33380847237615e-05
"CEACAM19",6.05420554939375e-06
"CEACAM21",4.21042911582584e-06
"CEACAM3",1.5474918067033e-05
"CEACAM4",1.45701967905242e-06
"CEACAM8",1.38043018981354e-06
"CEBPA",7.00770262694536e-06
"CEBPA-DT",2.03802942472426e-05
"CEBPB",3.25308031288946e-05
"CEBPD",4.38211459244668e-05
"CEBPG",3.90724361547534e-05
"CEBPZ",3.64520019449477e-05
"CEBPZOS",9.3107272430241e-05
"CECR2",2.32111775743008e-05
"CECR3",1.70729039595892e-06
"CEL",3.09881667101403e-06
"CELA1",9.20083306142138e-06
"CELA2B",1.35385373800018e-05
"CELA3A",6.3080678158384e-06
"CELA3B",6.18702906043472e-06
"CELF1",0.000187213951734706
"CELF2",0.000285029420120994
"CELF2-AS1",2.06066520569153e-06
"CELF3",6.49850566436165e-05
"CELF4",6.9358022530142e-05
"CELF5",0.000264825838756421
"CELF6",8.64507682172559e-06
"CELSR1",1.05925620849793e-05
"CELSR2",8.1693732764268e-05
"CELSR3",2.24444658865713e-05
"CEMIP",1.15011875356147e-05
"CEMIP2",3.05704759722305e-05
"CEMP1",1.35041623582592e-05
"CENATAC",1.74350161864337e-05
"CEND1",2.8035520235663e-05
"CENPA",3.92493636113216e-06
"CENPB",3.49585434964944e-06
"CENPC",3.59835015597495e-06
"CENPE",1.19490109112553e-06
"CENPF",7.83390417933048e-06
"CENPH",2.45555737735705e-06
"CENPI",7.46922732463416e-06
"CENPJ",1.47363401255884e-05
"CENPK",1.2643781024724e-06
"CENPL",1.05047400745227e-05
"CENPM",3.90465294158579e-06
"CENPN",1.63643464358688e-05
"CENPO",7.54043200444943e-06
"CENPP",1.74813004786855e-06
"CENPQ",2.55296161124933e-06
"CENPS",2.01474329897805e-05
"CENPT",1.07285480545335e-05
"CENPU",5.38079900348467e-06
"CENPV",2.91022985051124e-05
"CENPW",1.54624071592315e-06
"CENPX",1.58517288857335e-05
"CEP104",3.95964073574795e-05
"CEP112",1.12235407446749e-05
"CEP120",1.63823296790536e-05
"CEP126",3.76507553372518e-05
"CEP128",9.78965889922611e-06
"CEP131",1.73054057217914e-05
"CEP135",7.17455763670762e-06
"CEP15",2.32129713126617e-05
"CEP152",1.50305970811169e-05
"CEP162",6.04173095170732e-06
"CEP164",3.32544883804111e-05
"CEP170",1.73416098631859e-05
"CEP170B",2.32699134273625e-05
"CEP19",4.22604505077135e-06
"CEP192",1.18910235025872e-05
"CEP20",4.26275839012449e-05
"CEP250",3.39344004093843e-05
"CEP290",1.17654051480724e-05
"CEP295",4.19367174037537e-05
"CEP350",2.54248958038811e-05
"CEP41",1.39813106684083e-05
"CEP43",0.000432189473471313
"CEP44",1.79724755751894e-05
"CEP55",1.17125186743886e-06
"CEP57",9.22227655432747e-05
"CEP57L1",2.22002873857368e-05
"CEP63",5.68756755164165e-05
"CEP68",4.7813082825114e-05
"CEP70",6.76129167133701e-05
"CEP72",1.65090588341295e-05
"CEP76",2.88255983296504e-05
"CEP78",9.53139240051544e-06
"CEP83",5.45661361469659e-06
"CEP83-DT",5.74073178436321e-06
"CEP85",1.76567915485176e-05
"CEP85L",3.32283708666189e-05
"CEP89",3.99818535295727e-05
"CEP95",1.43769955580998e-05
"CEP97",0.000127553391438898
"CEPT1",2.7439918530038e-05
"CER1",4.64405938752227e-06
"CERCAM",1.27398962040448e-05
"CERK",8.22359079180058e-06
"CEROX1",3.15757436435214e-05
"CERS2",4.83535968901978e-06
"CERS3",3.42783172721381e-06
"CERS4",6.71223350173821e-06
"CERS5",3.39516196739195e-05
"CERS6",5.67787765068187e-05
"CERT1",0.000138648833472337
"CES1",3.75219645337086e-06
"CES2",0.000309634226022464
"CES3",3.84215746532527e-05
"CES4A",2.60874681116982e-05
"CES5A",2.94674968060393e-06
"CETN2",3.73025053597163e-05
"CETN3",5.32417150159347e-05
"CETP",2.6292064933592e-06
"CFAP100",2.29231302710223e-05
"CFAP107",2.92206262321383e-06
"CFAP119",2.93257379990699e-06
"CFAP126",2.90667364479715e-05
"CFAP157",3.02800630729539e-05
"CFAP161",2.19203458384728e-06
"CFAP184",1.8790410624704e-06
"CFAP20",7.476847492348e-06
"CFAP206",2.60719929129956e-05
"CFAP20DC",1.86898463110166e-06
"CFAP210",5.11131041556709e-06
"CFAP221",2.95321544611231e-05
"CFAP251",5.165843433419e-06
"CFAP263",2.9403997589792e-05
"CFAP276",4.1953512917593e-06
"CFAP298",2.66303169261952e-05
"CFAP299",1.35620460737852e-06
"CFAP300",3.60631338673682e-06
"CFAP36",1.8278078062972e-05
"CFAP410",0.000157292685123441
"CFAP418",2.06243527833173e-05
"CFAP43",1.5109048217943e-05
"CFAP44",1.93743360114162e-05
"CFAP45",3.19660562387758e-06
"CFAP46",1.63160332148987e-05
"CFAP47",6.2990056449834e-06
"CFAP52",1.54905898652304e-05
"CFAP53",1.93077037985398e-05
"CFAP54",3.48762016098098e-06
"CFAP57",1.36897501056922e-06
"CFAP58",5.70496020343932e-06
"CFAP61",7.3295434819212e-06
"CFAP65",2.14654591470607e-05
"CFAP68",4.75449022672551e-05
"CFAP69",7.18387331646047e-06
"CFAP70",8.82177432269364e-06
"CFAP73",2.25023028520988e-05
"CFAP74",1.36360546925768e-05
"CFAP90",6.08012543736699e-06
"CFAP91",5.78695586998373e-05
"CFAP92",1.0323735256168e-05
"CFAP95",4.1688732092351e-06
"CFAP96",4.57627707317678e-06
"CFAP97",3.96484719835891e-05
"CFAP97D1",1.33896604871731e-06
"CFAP99",2.12280106877321e-06
"CFD",1.75378365777954e-05
"CFDP1",7.46387865413125e-05
"CFH",3.63685246721509e-06
"CFHR4",1.43906218091805e-06
"CFI",4.75116441957959e-06
"CFL1",0.000785925990539469
"CFL2",9.00208420401051e-05
"CFLAR",0.000196380833426672
"CFLAR-AS1",2.69961368530668e-06
"CFP",2.06435859638618e-06
"CFTR",9.03457801155973e-06
"CGAS",2.83393930402764e-05
"CGGBP1",8.75916986863674e-05
"CGN",8.7259247587186e-06
"CGNL1",1.87954750338703e-05
"CGREF1",7.47067451000303e-06
"CGRRF1",1.29295789398182e-05
"CH25H",2.18254673562895e-06
"CHAC2",1.12789474268718e-06
"CHAD",6.56677974593415e-06
"CHADL",1.38785520854513e-05
"CHAF1A",6.69154462748576e-05
"CHAF1B",9.72530838505755e-06
"CHAMP1",3.76584756135627e-05
"CHAT",4.32449169007824e-06
"CHCHD1",6.75171900173314e-06
"CHCHD10",6.18308020032776e-06
"CHCHD2",5.76975129286373e-05
"CHCHD3",4.33974398365371e-05
"CHCHD4",1.63515580047673e-05
"CHCHD5",2.26297590857138e-05
"CHCHD6",2.27257500418695e-05
"CHCHD7",7.51280032143562e-05
"CHCT1",3.46521564067681e-06
"CHD1",2.98170836878055e-05
"CHD1L",5.17316719899328e-05
"CHD2",9.14573549643805e-05
"CHD3",4.55756693236534e-05
"CHD4",9.20382268422972e-05
"CHD5",0.000114758498347317
"CHD6",4.91478503281267e-05
"CHD7",5.78192888033895e-05
"CHD8",2.11335879899649e-05
"CHD9",0.000141583869514435
"CHD9NB",5.72965796513788e-06
"CHDH",3.4329703412862e-05
"CHEK1",6.69912556756939e-06
"CHEK2",1.41363578709146e-06
"CHERP",0.000493666495404924
"CHFR",1.35583451089716e-05
"CHGA",2.61658486965181e-05
"CHGB",5.48385274023405e-05
"CHI3L1",0.000156381585470105
"CHI3L2",3.39262526162817e-06
"CHIC1",5.83055221739249e-05
"CHIC2",1.25317317737803e-05
"CHID1",2.08913816700536e-05
"CHIT1",3.36400551977426e-06
"CHKA",2.44937355224497e-05
"CHKB",1.48944011010716e-05
"CHKB-DT",5.80715812861357e-06
"CHL1",0.000129025076451311
"CHL1-AS1",1.97847588006271e-06
"CHM",1.38203745663073e-05
"CHML",1.37555172087436e-05
"CHMP1A",4.19878737880411e-05
"CHMP1B",4.29558900873907e-05
"CHMP2A",1.80587209434273e-05
"CHMP2B",5.5606854353113e-05
"CHMP3",4.14626334761555e-05
"CHMP4A",9.24110748254426e-05
"CHMP4B",4.19348339793761e-05
"CHMP4C",1.32604337186949e-06
"CHMP5",8.39209571731476e-05
"CHMP6",8.2391595666814e-06
"CHMP7",1.26028798435125e-05
"CHN1",0.000498364339872835
"CHN2",4.71735997401029e-05
"CHODL",1.29803699178435e-06
"CHORDC1",0.000107862455152612
"CHP1",0.000170371591529385
"CHPF",3.1668365843902e-05
"CHPF2",2.77276169898113e-05
"CHPT1",1.02855321788239e-05
"CHRAC1",6.89048132867028e-06
"CHRD",1.05518855581478e-05
"CHRDL1",2.97997665569486e-05
"CHRDL2",5.0931759427501e-06
"CHRM1",2.47975519190085e-06
"CHRM2",1.41865680571349e-06
"CHRM3",0.000111170827747653
"CHRM3-AS2",2.46670764800375e-06
"CHRM5",1.92108972850466e-06
"CHRNA1",4.34349822316468e-06
"CHRNA10",7.82510506381565e-06
"CHRNA3",1.23942460984576e-05
"CHRNA4",3.40003531060382e-05
"CHRNA5",1.51206282653341e-06
"CHRNA6",2.36323571114933e-06
"CHRNA7",1.00073466290463e-05
"CHRNB1",2.58210539960151e-06
"CHRNB2",4.63361554617696e-05
"CHRNB3",2.95022090662862e-06
"CHRNB4",2.18488579715565e-06
"CHRND",4.64747904919989e-06
"CHRNE",7.25903539929663e-06
"CHRNG",7.5064449390216e-06
"CHROMR",1.2284977517972e-05
"CHST1",0.000108486733502849
"CHST10",5.84725430505917e-06
"CHST11",1.90663465594393e-05
"CHST12",3.95515486144266e-05
"CHST14",5.79698014341026e-06
"CHST15",5.48764598085418e-05
"CHST2",1.57198648411662e-05
"CHST3",2.68167853047107e-05
"CHST4",2.14542988919582e-06
"CHST5",1.25605141742741e-05
"CHST6",1.34724287055835e-05
"CHST7",4.18429615186235e-06
"CHST8",5.05702054884207e-06
"CHST9",3.25143637315996e-06
"CHSY1",7.06917217917398e-05
"CHSY3",2.06251239426044e-06
"CHTF18",9.36005464470556e-06
"CHTF8",2.38003301033514e-05
"CHTOP",0.00011619519493898
"CHUK",1.79388517774879e-05
"CHURC1",9.20086674655725e-05
"CIAO1",2.75334508750356e-05
"CIAO2A",2.4748443008253e-05
"CIAO2B",3.77847261632338e-05
"CIAO3",2.49023105491528e-05
"CIAPIN1",2.34299235955352e-05
"CIART",3.61710883302437e-06
"CIB1",1.06113226648758e-05
"CIB2",7.54110740163777e-06
"CIB3",7.67034121871852e-06
"CIB4",1.90905301925009e-06
"CIBAR1",3.25920480334302e-05
"CIBAR1-DT",5.77338508186824e-06
"CIC",1.21537291870869e-05
"CIDEA",7.84552075626137e-06
"CIDEB",2.52663736131388e-05
"CIDEC",1.81579509423917e-06
"CIDECP1",1.39920133176542e-06
"CIITA",3.36865015022777e-05
"CILK1",3.40623006111916e-06
"CILP",1.59333200886694e-06
"CILP2",5.62901827310446e-06
"CIMAP1B",4.58033835624551e-05
"CIMAP1C",1.53926506837401e-06
"CIMAP1D",3.56759295588918e-06
"CIMAP3",5.40096324758947e-06
"CIMIP1",1.53561556894059e-06
"CIMIP2A",2.87711498773066e-05
"CIMIP2B",3.1377734086272e-06
"CIMIP4",2.13182655533533e-06
"CIMIP5",2.98221419679831e-06
"CIMIP6",5.88937432140909e-06
"CINP",7.08485062110641e-06
"CIP2A",5.92811436512948e-06
"CIPC",2.2663086744282e-05
"CIR1",1.87964423712697e-05
"CIRBP",0.000203527532692277
"CISD1",4.59079730925967e-05
"CISD2",5.27512964414016e-05
"CISD3",3.85748242904979e-05
"CISH",1.62874166767769e-05
"CIT",3.71911598899877e-05
"CITED1",7.08267602239972e-06
"CITED2",3.6670762067167e-05
"CITED4",7.61239419305967e-06
"CIZ1",7.29333526935477e-05
